Map<String,Object> pcont=new HashMap<>();
String out_trade_no=MyUtils.getTradeNo();
pcont.put(""out_trade_no"",out_trade_no);
pcont.put(""total_amount"",discount.getDeposit());
pcont.put(""subject"",WexinPayConfig.BODY);
param.put(""biz_content"",JSONUtil.Obj2String(pcont));
Map<String,String> payMap=new HashMap<>();
try{
String sign=MyUtils.getSign(param);
param.put(""sign"",sign);
payMap.put(""orderStr"",MyUtils.getSignEncodeUrl(param,true));
Payment payment=new Payment(1,out_trade_no,0,discount.getTotal(),new Date());
paymentRepository.save(payment);
Order order=new Order(out_trade_no,1,0,discount.getDeposit(),""CNY"",userInfo.getId(),new Date(),discount.getCode(),discount.getName(),2);
orderRepository.save(order);
return new ResultMsg(ResultStatusCode.OK.getCode(),ResultStatusCode.OK.getMsg(),payMap);
}catch(AlipayApiException e){
e.printStackTrace();
}
return new ResultMsg(ResultStatusCode.SYSTEM_ERR.getCode(),ResultStatusCode.SYSTEM_ERR.getMsg(),null);
}"
1566	"public List<Integer> bfs(int[][] leftView,int[][] rightView,int startly,int startlx,int startry,int startrx,int exitlx,int exitly,int exitrx,int exitry){
TIntList queue=new TIntLinkedList();
queue.add(Node.getHash((byte)(startlx-100),(byte)(startly-100),(byte)(startrx-100),(byte)(startry-100)));
int retVal=-1;
breakLabel: while (!queue.isEmpty()) {
  int u=queue.removeAt(0);
  byte[] bytes=Node.getBytes(u);
  int j=bytes[0] + 100;
  int i=bytes[1] + 100;
  int l=bytes[2] + 100;
  int k=bytes[3] + 100;
  for (int deltaX=-1; deltaX < 2; deltaX++)   for (int deltaY=-1; deltaY < 2; deltaY++) {
    if (deltaX == 0 && deltaY == 0)     continue;
    int iprime=-1, jprime=-1, kprime=-1, lprime=-1;
    iprime=incr(leftView.length,i,deltaY,iprime);
    jprime=incr(leftView[0].length,j,deltaX,jprime);
    kprime=incr(leftView.length,k,deltaY,kprime);
    lprime=incr(leftView[0].length,l,deltaX,lprime);
    if (iprime == -1 || jprime == -1 || kprime == -1 || lprime == -1)     continue;
    if (leftView[iprime][jprime] == 1 && rightView[kprime][lprime] == 1)     continue;
    if (leftView[iprime][jprime] == 4 || rightView[kprime][lprime] == 4)     continue;
    if (leftView[iprime][jprime] == 1) {
      iprime=i;
      jprime=j;
    }
    if (rightView[kprime][lprime] == 1) {
      kprime=k;
      lprime=l;
    }
    int v=Node.getHash((byte)(jprime - 100),(byte)(iprime - 100),(byte)(lprime - 100),(byte)(kprime - 100));
    if (parent.containsKey(v))     continue;
    parent.put(v,u);
    queue.add(v);
    if (leftView[iprime][jprime] == 2 && rightView[kprime][lprime] == 2) {
      assert (iprime == exitlx && jprime == exitly && kprime == exitrx && lprime == exitry);
      retVal=0;
      break breakLabel;
    }
  }
}

int v=Node.getHash((byte)(exitlx-100),(byte)(exitly-100),(byte)(exitrx-100),(byte)(exitry-100));
if(parent.containsKey(v)){
Stack<Integer> path=new Stack<Integer>();
while(parent.get(v)!=Integer.MIN_VALUE){
int u=parent.get(v);
path.push(getDir(u,v));
}
List<Integer> p=new LinkedList<Integer>();
while(!path.isEmpty()){
p.add(path.pop());
}
return p;
}
return null;
}"
1567	"private void storeArtifact(RepositoryPath repositoryPath,InputStream is,ArtifactOutputStream aos) throws IOException,ProviderImplementationException{
Repository repository=repositoryPath.getFileSystem().getRepository();
Storage storage=repository.getStorage();
String repositoryId=repository.getId();
String storageId=storage.getId();
String artifactPathRelative=repositoryPath.getRepositoryRelative().toString();
String artifactPath=storageId+""/""+repositoryId+""/""+artifactPathRelative;
LayoutProvider layoutProvider=getLayoutProvider(repository,layoutProviderRegistry);
boolean updatedMetadataFile=false;
boolean updatedArtifactFile=false;
boolean updatedArtifactChecksumFile=false;
if(Files.exists(repositoryPath.getTarget())){
if(layoutProvider.isMetadata(artifactPath)){
updatedMetadataFile=true;
}else {
if(layoutProvider.isChecksum(repositoryPath)){
updatedArtifactChecksumFile=true;
}else {
updatedArtifactFile=true;
}
}
}
Boolean checksumAttribute=(Boolean)Files.getAttribute(repositoryPath,RepositoryFileAttributes.CHECKSUM);
if(Boolean.TRUE.equals(checksumAttribute)){
aos.setCacheOutputStream(new ByteArrayOutputStream());
}
if(repository.isHostedRepository()){
artifactEventListenerRegistry.dispatchArtifactUploadingEvent(storageId,repositoryId,artifactPath);
}else {
artifactEventListenerRegistry.dispatchArtifactDownloadingEvent(storageId,repositoryId,artifactPath);
}
int readLength;
byte[] bytes=new byte[4096];
while((readLength=is.read(bytes,0,bytes.length))!=-1){
aos.write(bytes,0,readLength);
aos.flush();
}
if(updatedMetadataFile){
artifactEventListenerRegistry.dispatchArtifactMetadataFileUpdatedEvent(storageId,repositoryId,artifactPath);
}
if(updatedArtifactChecksumFile){
artifactEventListenerRegistry.dispatchArtifactChecksumFileUpdatedEvent(storageId,repositoryId,artifactPath);
}
if(updatedArtifactFile){
artifactEventListenerRegistry.dispatchArtifactUploadedEvent(storageId,repositoryId,artifactPath);
}
if(!layoutProvider.isChecksum(repositoryPath)&&!layoutProvider.isMetadata(repositoryPath.toString())){
artifactEventListenerRegistry.dispatchArtifactUploadedEvent(storageId,repositoryId,artifactPath);
}
Map<String,String> digestMap=aos.getDigestMap();
if(Boolean.FALSE.equals(checksumAttribute)&&!digestMap.isEmpty()){
addChecksumsToCacheManager(digestMap,artifactPath);
}
if(Boolean.TRUE.equals(checksumAttribute)){
byte[] checksumValue=((ByteArrayOutputStream)aos.getCacheOutputStream()).toByteArray();
if(checksumValue!=null&&checksumValue.length>0&&!updatedArtifactChecksumFile){
artifactEventListenerRegistry.dispatchArtifactChecksumUploadedEvent(storageId,repositoryId,artifactPath);
validateUploadedChecksumAgainstCache(checksumValue,artifactPath);
}
}
}"
1568	"@Override protected void run() throws DatabaseException{
currentIt=null;
getNextBatch();
while(nextBatch.size()>0){
List<T> currBatchResults=queryObject(clazz,nextBatch,activeOnly);
if(currBatchResults.size()>0){
currentIt=currBatchResults.iterator();
break;
}
getNextBatch();
}
}"
1569	"private void changePowerState(URI csId,URI ceId,String state) throws DeviceControllerException{
LOGGER.info(""changePowerState"");
ComputeElement ce=_dbClient.queryObject(ComputeElement.class,ceId);
ComputeSystem cs=_dbClient.queryObject(ComputeSystem.class,csId);
OperationTypeEnum typeEnum=POWER_DOWN.equals(state)?OperationTypeEnum.POWERDOWN_COMPUTE_ELEMENT:OperationTypeEnum.POWERUP_COMPUTE_ELEMENT;
try{
URL ucsmURL=getUcsmURL(cs);
ucsmService.setLsServerPowerState(ucsmURL.toString(),cs.getUsername(),cs.getPassword(),ce.getDn(),state);
pullAndPollManagedObject(ucsmURL.toString(),cs.getUsername(),cs.getPassword(),ce.getLabel(),ComputeBlade.class);
}catch(ComputeSystemControllerTimeoutException cstoe){
LOGGER.error(""Unable to change power state of compute element due to a device TimeOut"",cstoe);
throw cstoe;
}catch(Exception e){
LOGGER.error(""Unable to change power state of compute element due to a exception"",e);
throw ComputeSystemControllerException.exceptions.powerStateChangeFailed(state,ce!=null?ce.getId().toString():null,e);
}
_auditMgr.recordAuditLog(null,null,EVENT_SERVICE_TYPE_CE,typeEnum,System.currentTimeMillis(),AuditLogManager.AUDITLOG_SUCCESS,AuditLogManager.AUDITOP_END,ce.getId().toString(),ce.getLabel(),ce.getNativeGuid(),ce.getUuid(),ce.getOriginalUuid());
}"
1570	"@Override public void onDataChange(DataSnapshot dataSnapshot){
for(DataSnapshot routeSnapshot : dataSnapshot.getChildren()){
 final String timeslot=routeSnapshot.getKey();
 final String routeKey=routeSnapshot.getValue().toString();
Log.d(TAG,""Timeslot pre ""+timeslot);
mRouteKeysByTimeslot.put(timeslot,routeKey);
DatabaseReference routeRef=FirebaseUtil.getRoutesRef().child(routeKey);
routeRef.addValueEventListener(new ValueEventListener(){
  @Override public void onDataChange(  DataSnapshot dataSnapshot){
    Route route=dataSnapshot.getValue(Route.class);
    route.setKey(dataSnapshot.getKey());
    mRoutesByKey.put(route.getKey(),route);
    Log.d(TAG,""Timeslot post "" + timeslot);
    mCurrentRouteKeys.put(timeslot.toUpperCase(),route.getKey());
switch (timeslot.toUpperCase()) {
case ""MON_AM"":
      monAmText.setText(route.getName());
    break;
case ""MON_PM"":
  monPmText.setText(route.getName());
break;
case ""TUES_AM"":
tuesAmText.setText(route.getName());
break;
case ""TUES_PM"":
tuesPmText.setText(route.getName());
break;
case ""WED_AM"":
wedAmText.setText(route.getName());
break;
case ""WED_PM"":
wedPmText.setText(route.getName());
break;
case ""THURS_AM"":
thursAmText.setText(route.getName());
break;
case ""THURS_PM"":
thursPmText.setText(route.getName());
break;
case ""FRI_AM"":
friAmText.setText(route.getName());
break;
case ""FRI_PM"":
friPmText.setText(route.getName());
break;
}
}
@Override public void onCancelled(DatabaseError databaseError){
}
}
);
}
}"
1571	"@Override public void onClick(DialogInterface dialog,int which){
dialog.dismiss();
}"
1572	"private void removeVolumeFromConsistencyGroup(StorageSystem storage,Volume volume) throws Exception{
CloseableIterator<CIMObjectPath> assocVolNamesIter=null;
try{
String groupName=null;
if(NullColumnValueGetter.isNotNullValue(volume.getReplicationGroupInstance())){
groupName=volume.getReplicationGroupInstance();
}else {
groupName=_helper.getConsistencyGroupName(volume,storage);
}
storage=findProviderFactory.withGroup(storage,groupName).find();
if(storage==null){
_log.warn(""Replication Group {} not found. Skipping Remove Volume from CG step."",groupName);
return ;
}
CIMObjectPath cgPath=_cimPath.getReplicationGroupPath(storage,groupName);
CIMObjectPath replicationSvc=_cimPath.getControllerReplicationSvcPath(storage);
CIMArgument[] inArgs;
CIMArgument[] outArgs=new CIMArgument[5];
CIMInstance cgPathInstance=_helper.checkExists(storage,cgPath,false,false);
if(cgPathInstance!=null){
CIMObjectPath[] volumePaths=_cimPath.getVolumePaths(storage,new String{volume.getNativeId()});
boolean volumeIsInGroup=false;
assocVolNamesIter=_helper.getAssociatorNames(storage,cgPath,null,SmisConstants.CIM_STORAGE_VOLUME,null,null);
while(assocVolNamesIter.hasNext()){
CIMObjectPath assocVolPath=assocVolNamesIter.next();
String deviceId=assocVolPath.getKey(SmisConstants.CP_DEVICE_ID).getValue().toString();
if(deviceId.equalsIgnoreCase(volume.getNativeId())){
volumeIsInGroup=true;
break;
}
}
if(volumeIsInGroup){
boolean cgHasGroupRelationship=false;
if(volume.isInCG()){
cgHasGroupRelationship=ControllerUtils.checkCGHasGroupRelationship(volume.getConsistencyGroup(),_dbClient);
}
if(cgHasGroupRelationship){
CIMObjectPath maskingGroupPath=_cimPath.getMaskingGroupPath(storage,groupName,SmisConstants.MASKING_GROUP_TYPE.SE_DeviceMaskingGroup);
_log.info(""Removing volume {} from device masking group {}"",volume.getNativeId(),maskingGroupPath.toString());
inArgs=_helper.getAddOrRemoveMaskingGroupMembersInputArguments(maskingGroupPath,volumePaths,true);
_helper.invokeMethodSynchronously(storage,_cimPath.getControllerConfigSvcPath(storage),SmisConstants.REMOVE_MEMBERS,inArgs,outArgs,null);
}else {
inArgs=_helper.getRemoveMembersInputArguments(cgPath,volumePaths);
_helper.invokeMethod(storage,replicationSvc,SmisConstants.REMOVE_MEMBERS,inArgs,outArgs);
}
}else {
_log.info(""Volume {} is no longer in the replication group {}"",volume.getNativeId(),cgPath.toString());
}
}else {
_log.warn(""The Consistency Group {} does not exist on the array."",cgPath);
}
}catch(Exception e){
_log.error(""Problem making SMI-S call: "",e);
throw e;
}finally{
if(assocVolNamesIter!=null){
assocVolNamesIter.close();
}
}
}"
1573	"@Override public void windowClosing(WindowEvent e){
ui.unblurFrame();
}"
1574	"@Bean public ProxyRequestHelper proxyRequestHelper(ZuulProperties zuulProperties){
ProxyRequestHelper helper=new ProxyRequestHelper();
helper.setIgnoredHeaders(zuulProperties.getIgnoredHeaders());
helper.setTraceRequestBody(zuulProperties.isTraceRequestBody());
return helper;
}"
1575	"public int search(int[] linkTime,int[] linkHash,int minHit){
hashMap.clear();
for(int i=0;i<linkHash.length;i++){
 final ArrayList<Node> list=Database.get(linkHash[i]);
 final int time=linkTime[i];
list.forEach(node -> {
  long idHash=Index.idHash(node.id,node.time - time);
  Integer count=hashMap.get(idHash);
  if (count == null)   count=0;
  hashMap.put(idHash,count + 1);
}
);
}
maxId=-1;
maxCount=-1;
hashMap.forEach((hash,integer) -> {
  if (integer > minHit && integer > maxCount) {
    maxId=hash;
    maxCount=integer;
  }
}
);
System.out.println(Hash2id(maxId)+"":""+maxCount);
return Hash2id(maxId);
}"
1576	"public void addTimer(TimerSession... timerSessions) throws TimerConflictException{
for(TimerSession timerSession : timerSessions){
if(isTimerConflict(timerSession)){
throw new TimerConflictException(""Timer ""+timerSession+"" conflicts with existing timers"");
}else {
timerSession.setId(timerController.generateNextId());
timerSession.addObserver(this);
if(!timerSession.getActive()){
timerController.setAlarm(timerSession);
}
timers.add(timerSession);
timersIdMap.put(timerSession.getId(),timerSession);
notifyViewChanged();
}
}
}"
1577	"public void remove_last_col(){
if(is_empty()){
throw new RuntimeException(""Cannot remove the last column, since table is empty"");
}
remove_col(table.get(0).size()-1);
}"
1578	"@Override public Date getCreated(){
return null;
}"
1579	"@Override public int compare(AppInfo o1,AppInfo o2){
return o1.time>o2.time?-1:1;
}"
1580	"private boolean checkLineItem(String labname,Id courseId) throws KeyNotFoundException,PersistenceException{
if(getLineItem(labname,courseId)!=null){
return true;
}
return false;
}"
1581	"public void onClick(DialogInterface dialog,int which){
dialog.cancel();
}"
1582	"public void start(){
if(!mImpl.start()){
mImpl=new Camera1(mCallbacks,createPreviewImpl(getContext()));
mImpl.start();
}
}"
1583	"public static String extractVideoCode(String s){
s=NetworkHelper.stripProtocol(s);
if(s.startsWith(""www.youtube.com/watch?v="")){
s=s.substring(24);
}else {
if(s.startsWith(""youtu.be/"")){
s=s.substring(9);
}else {
if(isYoutubeVideoCode(s.substring(0,11))){
return s;
}else {
return null;
}
}
}
if(isYoutubeVideoCode(s.substring(0,11))){
return s;
}
return null;
}"
1584	"private void initConnectTimeout(RequestConfig classRequestConfig,MethodOptions methodOptions,RequestConfig methodRequestConfig){
Integer classConnectTimeout=this.configLoader.loader(this.className+ConfigLoader.CONNECT_TIMEOUT,classRequestConfig==null?RequestDefault.CONNECT_TIMEOUT:classRequestConfig.connectTimeout());
Integer methodConnectTimeout=this.configLoader.loader(this.classMethodName+ConfigLoader.CONNECT_TIMEOUT,methodRequestConfig==null?RequestDefault.CONNECT_TIMEOUT:methodRequestConfig.connectTimeout());
methodOptions.setConnectTimeout(notDef(methodConnectTimeout,-1,classConnectTimeout));
}"
1585	"@Override int separatorEnd(int separatorPosition){
return separatorPosition+1;
}"
1586	"@Override public InputStream toAsciiStream(OptimizedElementArray row,int columnPosition,LobService lobService) throws SQLException{
return new ReaderInputStream(new StringReader(toString(row,columnPosition)),StandardCharsets.US_ASCII);
}"
1587	"public static Configuration loadConfiguration(InputSource configSource,PropertyResolver overridePropsResolver,boolean omitIgnoredModules) throws CheckstyleException{
try{
 final ConfigurationLoader loader=new ConfigurationLoader(overridePropsResolver,omitIgnoredModules);
loader.parseInputSource(configSource);
return loader.configuration;
}catch(SAXParseException e){
 final String message=String.format(""%s - %s:%s:%s"",UNABLE_TO_PARSE_EXCEPTION_PREFIX,e.getMessage(),e.getLineNumber(),e.getColumnNumber());
throw new CheckstyleException(message,e);
}catch(ParserConfigurationException|IOException|SAXException e){
throw new CheckstyleException(UNABLE_TO_PARSE_EXCEPTION_PREFIX,e);
}
}"
1588	"@Override public void SyncAppData(){
JSONArray arr_data=registeration_response.optJSONObject(""data"").optJSONArray(""TaskLists"");
for(int i=0;i<arr_data.length();i++){
try{
JSONObject temp=arr_data.getJSONObject(i);
TaskListModel model=new TaskListModel(temp.getString(""Title""));
model.syncStatus=""Synced"";
model.server_id=temp.optString(""TaskListId"");
model.DateUpdated=Common.toDeviceTime(temp.optString(""DateUpdated""));
model.DateCreated=Common.toDeviceTime(temp.optString(""DateCreated""));
model.fragmentColor=temp.optString(""Color"");
model.icon_identifier=temp.optInt(""Icon"");
model.title=temp.optString(""Title"");
JSONArray arr_users=temp.optJSONArray(""Users"");
String owner_id=temp.optString(""OwnerId"");
if(owner_id!=null&&user_data.gravity_user_id.equals(owner_id)){
model.owner_id=user_data._id;
}
for(int j=0;j<arr_users.length();j++){
JSONObject arr_user=arr_users.getJSONObject(j);
UserModel m=db.users.Get(arr_user.optString(""UserId""));
if(m==null){
m=new UserModel(arr_user);
m._id=db.users.Add(m);
}
if(arr_user.optString(""UserId"").equals(owner_id)&&m._id!=-1){
model.owner_id=m._id;
}
}
int id=db.tasklists.Add(model);
JSONArray tasks=temp.optJSONArray(""Tasks"");
for(int j=0;j<tasks.length();j++){
TaskModel taskModel=new TaskModel();
JSONObject taskObj=tasks.getJSONObject(j);
taskModel.title=taskObj.optString(""Title"");
taskModel.details=taskObj.optString(""Details"");
taskModel.notes=taskObj.optString(""Notes"");
if(taskObj.optBoolean(""Completed"")){
taskModel.completed=1;
}else {
taskModel.completed=0;
}
taskModel.server_id=taskObj.optString(""TaskId"");
if(taskObj.optBoolean(""isAllDay"")){
taskModel.allDay=1;
}else {
taskModel.allDay=0;
}
taskModel.DateCreated=Common.toDeviceTime(taskObj.optString(""DateCreated""));
taskModel.DateUpdated=Common.toDeviceTime(taskObj.optString(""DateUpdated""));
taskModel.startDateTime=Common.toDeviceTime(taskObj.optString(""StartDate""));
taskModel.endDateTime=Common.toDeviceTime(taskObj.optString(""EndDate""));
taskModel.rep_interval=taskObj.optInt(""Rep_Interval"");
